id_number,Title flag,movie_name,year, budget , domestic , international ,rating,storytype,source,production_method,genre,sequel,Release Date,Director,Director FB Like,Actor 1 Name,Actor 1 FB Like,Actor 2 Name,Actor 2 FB Like,Actor 3 Name,Actor 3 FB Like,Total Cast FB Like,Movie FB Like,IMDB Score,directors_avg_bo,actor_1_avg_bo,actor_2_avg_bo,actor_3_avg_bo
181330100,0,Penguins of Madagascar,2014,132000000,83350911,284300000.00,PG,Kids Fiction,Original Screenplay,Animation,Adventure,0, ,Eric Darnell,35,Benedict Cumberbatch,19000,Annet Mahendru,411,Andy Richter,179,19963,11000,6.7,571363008.7,166485507.3,367650911,367650911
203050100,0,Pitch Perfect 2,2014,29000000,183785415,103345386.00,PG-13,Dramatization,Factual Book/Real Events,Live Action,Comedy,1, ,Elizabeth Banks,0,Anna Kendrick,10000,Birgitte Hjort Sørensen,1000,Hana Mae Lee,751,13159,40000,6.5,159147774,221659197.5,146953129.5,201587574
193480100,0,Planes: Fire and Rescue,2014,50000000,59157732,97241912.00,PG,Kids Fiction,Original Screenplay,Animation,Adventure,1, , , , , , , , , , , , , ,,,
212590100,0,Plastic,2014,10000000,,552641.00,R,Contemporary Fiction,Original Screenplay,Live Action,Action,0, ,Julian Gilbey,7,Mem Ferda,31000,Alfie Allen,1000,Malese Jow,1000,35634,1000,6,552641,1479653.5,65166184.5,30051962
129290100,0,Poltergeist,2014,35000000,47425125,48400000.00,PG-13,Fantasy,Remake,Live Action,Horror,0, ,Tobe Hooper,365,Heather O'Rourke,887,Zelda Rubinstein,770,Craig T. Nelson,723,3876,11000,7.4,95825125,95825125,95825125,141051236.8
147080100,0,Red Sky,2014,25000000,,91116.00,PG-13,Contemporary Fiction,Fiction Book/Short Story,Live Action,Action,0, ,Mario Van Peebles,535,Martin Kove,668,Mario Van Peebles,535,Jacob Vargas,399,2204,437,4.1,91116,175933027,91116,41719370
188030100,0,Rio 2,2014,130000000,131538435,361307856.00,G,Kids Fiction,Original Screenplay,Animation,Adventure,1, ,Carlos Saldanha,107,Miguel Ferrer,688,Rachel Crow,237,Jeffrey Garcia,56,1031,0,6.4,622991809.8,492846291,492846291,492846291
207760100,0,Rosewater,2014,10000000,3128941,39917.00,R,Dramatization,Factual Book/Real Events,Live Action,Drama,0, ,Jon Stewart,593,Numan Acar,374,Claire Foy,362,Haluk Bilginer,241,1283,5000,6.6,3168858,3168858,3168858,3168858
198490100,0,Sabotage,2014,35000000,10508518,7867925.00,R,Contemporary Fiction,Original Screenplay,Live Action,Action,0, ,David Ayer,453,Mireille Enos,1000,Martin Donovan,206,Maurice Compte,120,1458,10000,5.7,219554252.8,209415754.3,50810937.33,18376443
145580100,0,Selma,2014,20000000,52076908,14700000.00,PG-13,Dramatization,Factual Book/Real Events,Live Action,Drama,0, ,Ava DuVernay,151,David Oyelowo,1000,Tom Wilkinson,1000,Oprah Winfrey,852,3869,22000,7.5,66776908,166745043,104131053.8,192338642.8
164120100,0,Seventh Son,2014,95000000,17223265,93400000.00,PG-13,Fantasy,Fiction Book/Short Story,Live Action,Adventure,0, ,Sergey Bodrov,44,Jeff Bridges,12000,Djimon Hounsou,3000,Olivia Williams,766,17098,16000,5.5,110623265,166272223.3,246465535.4,58805706.67
191200100,0,Sex Tape,2014,40000000,38543473,87526036.00,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0, ,Jake Kasdan,52,James Wilcox,683,Randall Park,392,Nat Faxon,214,1488,0,5.1,120708186.3,159486566.5,85202650.75,73337781
144990100,0,St. Vincent,2014,13000000,44137712,10699522.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0, ,Theodore Melfi,51,Bill Murray,13000,Naomi Watts,6000,Reg E. Cathey,360,20330,33000,7.3,54837234,180523120,61968986.4,86215181
222610100,0,Strangerland,2014,10000000,17472,143625.00,R,Contemporary Fiction,Original Screenplay,Live Action,Drama,1, ,Kim Farrant,93,Nicholas Hamilton,147,Reef Ireland,52,Sean Keenan,51,285,0,5.2,161097,161097,161097,161097
226810100,0,Suffragette,2014,14000000,4702420,29342489.00,PG-13,Historical Fiction,Original Screenplay,Live Action,Drama,0, , , , , , , , , , , , , ,,,
191590100,0,Tammy,2014,20000000,84525432,11882223.00,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0, ,Ben Falcone,265,Gary Cole,989,Mark Duplass,830,Ben Falcone,265,2654,11000,4.9,87530025,110776271.4,48804000.5,87530025
188040100,0,Teenage Mutant Ninja Turtles,2014,125000000,191204754,293800000.00,PG-13,Super Hero,Graphic Novel/Game,Animation/Live Action,Adventure,0, ,Jonathan Liebesman,473,Noel Fisher,833,Danny Woodburn,809,Jeremy Howard,429,2690,62000,5.9,280264200,365314301,232327697,485004754
199460100,0,The Best of Me,2014,26000000,26766213,14293205.00,PG-13,Contemporary Fiction,Fiction Book/Short Story,Live Action,Drama,0, ,Michael Hoffman,97,Luke Bracey,775,Gerald McRaney,523,Clarke Peters,437,3197,19000,6.7,28377782,38522174,100061190.5,41059418
185160100,0,The Book of Life,2014,50000000,50151543,47500000.00,PG,Fantasy,Original Screenplay,Animation,Adventure,0, ,Jorge R. Gutiérrez,34,Channing Tatum,17000,Hector Elizondo,995,Ana de la Reguera,679,19513,18000,7.3,97651543,133407955.8,59235572,98474002.5
202220100,0,The Drop,2014,12600000,10724389,8330145.00,R,Contemporary Fiction,Fiction Book/Short Story,Live Action,Drama,0, , , , , , , , , , , , , ,,,
193500100,0,The Expendables 3,2014,100000000,39322544,170138834.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Action,1, ,Patrick Hughes,385,Jason Statham,26000,Sylvester Stallone,13000,Harrison Ford,11000,52610,56000,6.1,209461378,188492095.1,164455829.1,209117735.4
198430100,0,The Fault in Our Stars,2014,12000000,124872350,182294484.00,PG-13,Contemporary Fiction,Fiction Book/Short Story,Live Action,Drama,0, ,Josh Boone,131,Shailene Woodley,8000,Sam Trammell,1000,Nat Wolff,733,10565,93000,7.8,307166834,241337317,153738221,196339567
215540100,0,The Gambler,2014,25000000,33680992,5037039.00,R,Contemporary Fiction,Remake,Live Action,Drama,0, ,Rupert Wyatt,81,George Kennedy,3000,Cjon Saulsberry,571,Griffin Cleveland,81,3784,0,6,260789108,38718031,38718031,38718031
197720100,0,The Giver,2014,25000000,45090374,10000000.00,PG-13,Science Fiction,Fiction Book/Short Story,Live Action,Drama,0, ,Phillip Noyce,176,Jeff Bridges,12000,Meryl Streep,11000,Alexander Skarsgård,10000,36064,58000,6.5,117174355.3,166272223.3,129166600.9,180176371
165390100,0,The Good Dinosaur,2014,187500000,123087120,211255572.00,PG,Kids Fiction,Original Screenplay,Animation,Adventure,0, ,Peter Sohn,113,A.J. Buckley,275,Jack McGraw,150,Peter Sohn,113,696,20000,6.8,334342692,334342692,334342692,334342692
179210100,0,The Hobbit: The Battle of the Five Armies,2014,250000000,255119788,700000000.00,PG-13,Fantasy,Fiction Book/Short Story,Live Action,Adventure,1, ,Peter Jackson,0,Aidan Turner,5000,Adam Brown,972,James Nesbitt,773,9152,65000,7.5,756846164.8,752113944.5,977496737,977496737
210010100,0,The Homesman,2014,16000000,2429989,1012864.00,R,Historical Fiction,Fiction Book/Short Story,Live Action,Western,0, ,Tommy Lee Jones,0,Barry Corbin,883,Tim Blake Nelson,596,Miranda Otto,567,2896,0,6.6,3442853,63994417.67,51228531.75,39009071.5
193490100,0,The Hundred-Foot Journey,2014,22000000,54235441,40035047.00,PG,Contemporary Fiction,Fiction Book/Short Story,Live Action,Romantic Comedy,0, ,Lasse Hallström,529,Manish Dayal,820,Charlotte Le Bon,201,Juhi Chawla,171,1484,55000,7.3,84379985.75,94270488,94270488,94270488
178290100,0,The Hunger Graphic Novel/Games: Mockingjay - Part 1,2014,125000000,337135885,429516403.00,PG-13,Science Fiction,Fiction Book/Short Story,Live Action,Thriller/Suspense,1, , , , , , , , , , , , , ,,,
207140100,0,The Imitation Game,2014,15000000,91125143,136648543.00,PG-13,Dramatization,Factual Book/Real Events,Live Action,Drama,0, ,Morten Tyldum,77,Benedict Cumberbatch,19000,Rory Kinnear,393,Allen Leech,305,20295,165000,8.1,227773686,166485507.3,702403417,227773686
195480100,0,The Interview,2014,44000000,6105175,6237457.00,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0, ,Evan Goldberg,133,James Franco,11000,Randall Park,392,Anders Holm,365,12239,50000,6.6,69440874.5,173610214,85202650.75,76848513
195470100,0,The Judge,2014,50000000,47119388,29000000.00,R,Contemporary Fiction,Original Screenplay,Live Action,Drama,0, ,David Dobkin,71,Robert Downey Jr.,21000,Robert Duvall,3000,Leighton Meester,3000,30183,47000,7.4,75977256,458103938.7,92139683.33,49407817.2
213840100,0,The Light Between Oceans,2014,20000000,12545979,6904801.00,PG-13,Historical Fiction,Fiction Book/Short Story,Live Action,Drama,0, , , , , , , , , , , , , ,,,
187380100,0,The Maze Runner,2014,34000000,102427862,245891999.00,PG-13,Science Fiction,Fiction Book/Short Story,Live Action,Thriller/Suspense,0, ,Wes Ball,47,Ki Hong Lee,988,Aml Ameen,149,Jacob Latimore,129,1783,38000,6.8,348319861,348319861,348319861,348319861
204470100,0,The November Man,2014,15000000,25018119,9802216.00,R,Contemporary Fiction,Fiction Book/Short Story,Live Action,Thriller/Suspense,0, ,Roger Donaldson,79,Luke Bracey,775,Akie Kotabe,614,Will Patton,537,3033,0,6.3,50481670,38522174,34820335,30814077.67
191860100,0,The Other Woman,2014,40000000,83911193,111200000.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0,2010-10-28,Nick Cassavetes,415,Don Johnson,982,Kate Upton,971,David Thornton,119,2357,16000,6,145892097.5,101957528.5,124581721,195111193
173390100,0,The SpongeBob Movie: Sponge Out of Water,2014,74000000,162994032,148600000.00,PG,Kids Fiction,TV,Animation/Live Action,Adventure,0, ,Paul Tibbitt,5,Tim Conway,870,Billy West,861,Eddie Deezen,726,5217,16000,6,311594032,311594032,311594032,311594032
206120100,0,The Theory of Everything,2014,15000000,35893537,87434155.00,PG-13,Dramatization,Factual Book/Real Events,Live Action,Drama,0,2006-10-30,James Marsh,120,Eddie Redmayne,13000,Emily Watson,876,Simon McBurney,149,14100,90000,7.7,123327692,82948054.4,78435220,120942111
220200100,0,The Water Diviner,2014,22500000,4200117,26664532.00,R,Historical Fiction,Original Screenplay,Live Action,Drama,0, ,Russell Crowe,0,Cem Yilmaz,523,Ryan Corr,468,Steve Bastoni,234,1795,18000,7.1,30864649,30864649,64994152.5,30864649
203290100,0,The Wedding Ringer,2014,23000000,64460211,15711385.00,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0, , , , , , , , , , , , , ,,,
190170100,0,Think Like a Man Too,2014,24000000,65028687,4999246.00,PG-13,Dramatization,Factual Book/Real Events,Live Action,Romantic Comedy,1, ,Tim Story,167,Romany Malco,966,Regina Hall,807,David Walton,676,4830,3000,5.7,115490703.3,71020750.83,103139544.3,80290304
186220100,0,Tomorrowland,2014,170000000,93436322,113847135.00,PG,Science Fiction,Original Screenplay,Live Action,Adventure,0, ,Brad Bird,663,Judy Greer,2000,Chris Bauer,638,Thomas Robinson,604,5046,37000,6.5,416916576,349881203.1,121470365.7,207283457
212890100,0,Top Five,2014,12000000,25317379,197469.00,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0, ,Chris Rock,0,Rosario Dawson,3000,Romany Malco,966,J.B. Smoove,555,5592,0,6.5,19360129.5,125319738.3,71020750.83,32132126
188460100,0,Transcendence,2014,100000000,23022309,80016949.00,PG-13,Science Fiction,Original Screenplay,Live Action,Thriller/Suspense,0, ,Wally Pfister,0,Johnny Depp,40000,Morgan Freeman,11000,Clifton Collins Jr.,968,54031,37000,6.3,103039258,318217389.1,251062110.2,118492142.2
173060100,0,Transformers: Age of Extinction,2014,210000000,245439076,858600000.00,PG-13,Science Fiction,TV,Animation/Live Action,Action,1, ,Michael Bay,0,Bingbing Li,974,Sophia Myles,956,Kelsey Grammer,808,3988,56000,5.7,770779440.2,671490036.5,608728419,547842547
217960100,0,Trash,2014,12000000,17484,6535702.00,R,Contemporary Fiction,Original Screenplay,Live Action,Adventure,0, ,Stephen Daldry,335,Wagner Moura,585,Selton Mello,68,Daniel Zettel,14,679,0,7.2,59759030.5,6553186,6553186,6553186
194560100,0,Unbroken,2014,65000000,115637895,47889929.00,PG-13,Dramatization,Factual Book/Real Events,Live Action,Drama,0, ,Angelina Jolie Pitt,11000,Finn Wittrock,769,Jack O'Connell,698,Alex Russell,465,2938,35000,7.2,55921587.67,163527824,128498761.5,143604807
199820100,0,Unfinished Business,2014,35000000,10219501,2600000.00,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0, ,Ken Scott,31,Tom Wilkinson,1000,June Diane Raphael,249,Melissa McMeekin,141,1564,0,5.4,41678185.5,104131053.8,12819501,71040944.5
193100100,0,Victor Frankenstein,2014,40000000,5775076,27400000.00,PG-13,Science Fiction,Fiction Book/Short Story,Live Action,Thriller/Suspense,0, ,Paul McGuigan,118,Daniel Radcliffe,11000,Spencer Wilding,1000,Daniel Mays,287,12876,11000,6,44335271,473766827,68328827.67,49659040.5
191210100,0,When the Game Stands Tall,2014,15000000,30127963,10949.00,PG,Dramatization,Factual Book/Real Events,Live Action,Drama,0, ,Thomas Carter,49,Jessie T. Usher,116,Matthew Daddario,110,Ser'Darius Blain,100,525,0,6.7,30138912,30138912,50337891,30138912
212880100,0,While We're Young,2014,10000000,7582065,5841111.00,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0, ,Noah Baumbach,387,Naomi Watts,6000,Maria Dizzia,139,Dree Hemingway,64,6322,0,6.3,13423176,61968986.4,13423176,13423176
207560100,0,Wild,2014,15000000,37880356,14621185.00,R,Dramatization,Factual Book/Real Events,Live Action,Drama,0, ,Jean-Marc Vallée,212,Michiel Huisman,2000,Kevin Rankin,820,Gaby Hoffmann,612,4896,38000,7.1,42190216,51145949,52501541,52501541
205520100,0,Wild Card,2014,30000000,3200,925957.00,R,Contemporary Fiction,Fiction Book/Short Story,Live Action,Action,0, ,Simon West,165,Jason Statham,26000,Michael Angarano,947,Jason Alexander,700,29773,0,5.6,94887797.4,188492095.1,55459709,929157
220190100,0,Woman in Gold,2014,11000000,33307793,23450345.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Drama,0, ,Simon Curtis,64,Ryan Reynolds,16000,Frances Fisher,638,Elizabeth McGovern,553,17866,34000,7.3,45499355,256771215.8,70739633.25,77144636
176960100,0,X-Men: Days of Future Past,2014,200000000,233921534,513941241.00,PG-13,Super Hero,Graphic Novel/Game,Live Action,Action,1, ,Bryan Singer,0,Jennifer Lawrence,34000,Peter Dinklage,22000,Hugh Jackman,20000,91434,82000,8,413256007.8,473313777.6,313249256.6,246643677.4
189660100,0,12 Years a Slave,2013,20000000,56671993,124353350.00,R,Historical Fiction,Factual Book/Real Events,Live Action,Drama,0, ,Steve McQueen,0,Quvenzhané Wallis,2000,Scoot McNairy,660,Taran Killam,500,4251,83000,8.1,181025343,160432934,159785396.8,107906227
175330100,0,21 and Over,2013,13000000,25682380,16513386.00,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0, , , , , , , , , , , , , ,,,
192720100,0,3 Days to Kill,2013,28000000,30697999,8261901.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,0, ,McG,368,Connie Nielsen,933,Richard Sammel,194,Tómas Lemarquis,114,1286,10000,6.2,151242903.3,38959900,38959900,38959900
174430100,0,300: Rise of an Empire,2013,110000000,106580051,224200000.00,R,Historical Fiction,Graphic Novel/Game,Animation/Live Action,Action,1, ,Noam Murro,263,Eva Green,6000,Sullivan Stapleton,1000,Peter Mensah,1000,10583,71000,6.2,330780051,332990560.3,330780051,298176955
140680100,0,47 Ronin,2013,175000000,38362475,113354340.00,PG-13,Fantasy,Original Screenplay,Live Action,Action,0, ,Carl Rinsch,47,Keanu Reeves,18000,Cary-Hiroyuki Tagawa,1000,Jin Akanishi,982,20965,35000,6.3,151716815,97153560,84700585,151716815
198280100,0,50 to 1,2013,10000000,1069454,,PG-13,Dramatization,Factual Book/Real Events,Live Action,Drama,0, , , , , , , , , , , , , ,,,
198720100,0,A Walk Among the Tombstones,2013,28000000,26017685,36090902.00,R,Historical Fiction,Fiction Book/Short Story,Live Action,Action,0, ,Scott Frank,71,Liam Neeson,14000,Boyd Holbrook,439,David Harbour,313,15428,15000,6.5,62108587,183128891.3,32542611.5,62108587
179780100,0,About Time,2013,12000000,15323921,73985257.00,R,Science Fiction,Original Screenplay,Live Action,Romantic Comedy,0, ,Richard Curtis,628,Tom Hughes,565,Tom Hollander,555,Lindsay Duncan,171,1595,105000,7.8,89309178,89309178,89309178,89309178
193510100,0,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2013,28000000,66954149,34425138.00,PG,Kids Fiction,Fiction Book/Short Story,Live Action,Adventure,0, ,Miguel Arteta,44,Bella Thorne,35000,Steve Carell,7000,Jennifer Garner,3000,47677,12000,6.2,42975668.67,159630152.7,322269454.7,55280663.43
193110100,0,Alvin and the Chipmunks: The Road Chip,2013,90000000,85886987,163633443.00,PG,Kids Fiction,TV,Animation/Live Action,Adventure,1, ,Walt Becker,12,Bella Thorne,35000,Joshua Mikel,1000,Jesse McCartney,1000,38450,0,5,199393372.3,159630152.7,249520430,351174299.8
189030100,0,American Hustle,2013,40000000,150117807,107760487.00,R,Dramatization,Factual Book/Real Events,Live Action,Black Comedy,0, ,David O. Russell,737,Jennifer Lawrence,34000,Christian Bale,23000,Bradley Cooper,14000,83012,63000,7.3,144964526,473313777.6,304208634.8,244882066.7
192610100,0,Bad Words,2013,10000000,7779614,63531.00,R,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0, ,Jason Bateman,0,Beth Grant,628,Philip Baker Hall,497,Patricia Belcher,322,2061,0,6.7,7843145,58742372,7843145,7843145
174970100,0,Battle of the Year,2013,20000000,8888355,7835022.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Drama,0, ,Benson Lee,9,Chris Brown,997,Caity Lotz,941,Laz Alonso,826,3177,0,5,16723377,63839101,16723377,27009415.6
198630100,0,Before I Go to Sleep,2013,22000000,3242457,16321122.00,R,Contemporary Fiction,Fiction Book/Short Story,Live Action,Thriller/Suspense,0, ,Rowan Joffe,17,Colin Firth,14000,Ben Crompton,257,Anne-Marie Duff,231,14617,11000,6.3,9896616,130759509.6,19563579,17629862.5
188570100,0,Black Nativity,2013,17500000,7018188,266947.00,PG,Fantasy,Live/Live Adaptation,Live Action,Musical,0, ,Kasi Lemmons,148,Jennifer Hudson,549,Mary J. Blige,269,Vondie Curtis-Hall,170,1373,0,4.4,7285135,50759925,29509528,7285135
200840100,0,Blood Ties,2013,26000000,42472,2881487.00,R,Contemporary Fiction,Original Screenplay,Live Action,Drama,0, ,Guillaume Canet,0,Mila Kunis,15000,Lili Taylor,960,Billy Crudup,745,18442,0,6.5,2923959,217505157.7,120052444.3,121452208.5
187530100,0,Blue Jasmine,2013,18000000,33404871,69508090.00,PG-13,Contemporary Fiction,Original Screenplay,Live Action,Comedy,0, ,Woody Allen,11000,Sally Hawkins,594,Charlie Tahan,268,Andrew Dice Clay,218,1353,36000,7.3,85652452.33,125857728.7,75695522.5,102912961
189510100,0,Broken Horses,2013,15000000,,3471.00,R,Contemporary Fiction,Original Screenplay,Live Action,Action,0, ,Vidhu Vinod Chopra,34,María Valverde,892,Chris Marquette,355,Chad Bishop,277,2055,0,5.7,3471,134158992,3471,3471
170950100,0,Captain Phillips,2013,55000000,107136417,113511767.00,PG-13,Dramatization,Factual Book/Real Events,Live Action,Drama,0, ,Paul Greengrass,521,Tom Hanks,15000,Chris Mulkey,535,Michael Chernus,186,16281,65000,7.9,250832972,348690950.1,150281772.5,220648184
175640100,0,Carrie,2013,30000000,35266619,47142901.00,R,Fantasy,Remake,Live Action,Horror,0, ,Kimberly Peirce,108,Chloë Grace Moretz,17000,Judy Greer,2000,Portia Doubleday,534,20051,39000,5.9,46819277.5,129462267.2,349881203.1,82370985
187290100,1,"Cinco de Mayo, La Batalla",2013,10000000,173472,,R,Dramatization,Factual Book/Real Events,Live Action,Action,0, ,Rafa Lara,21,Jorge Luis Moreno,78,Andrés Montiel,61,William Miller,36,221,874,6.2,173472,173472,173472,173472
173870100,0,Cloudy with a Chance of Meatballs 2,2013,78000000,119793567,154599082.00,PG,Kids Fiction,Fiction Book/Short Story,Animation,Adventure,1, ,Cody Cameron,18,Will Forte,622,Khamani Griffin,161,Melissa Sturm,18,848,15000,6.5,274392649,86426991,290646775.5,274392649
